"NIT","Razón social de la sociedad","Fecha de Corte","Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU)","Tipo societario","Dirección de notificación judicial registrada en Cámara de Comercio","Departamento de la dirección del domicilio","Ciudad de la dirección del domicilio","Ingresos de actividades ordinarias","Costo de ventas","Ganancia bruta","Otros ingresos","Gastos de ventas","Gastos de administración","Otros gastos","Ganancia (pérdida) por actividades de operación","Costos financieros","Ganancia (pérdida), antes de impuestos","Ingreso (gasto) por impuestos","Ganancia (pérdida) procedente de operaciones continuadas","Ganancia (pérdida)","Ganancia (pérdida), atribuible a los propietarios de la controladora","Efectivo y equivalentes al efectivo","Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes","Inventarios corrientes","Activos por impuestos corrientes, corriente","Otros activos financieros corrientes","Otros activos no financieros corrientes","Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios","Activos corrientes totales","Propiedades, planta y equipo","Activos intangibles distintos de la plusvalía","Activos por impuestos diferidos","Otros activos financieros no corrientes","Total de activos no corrientes","Total de activos","Provisiones corrientes por beneficios a los empleados","Otras provisiones corrientes","Total provisiones corrientes","Cuentas por pagar comerciales y otras cuentas por pagar","Pasivos por impuestos corrientes, corriente","Otros pasivos financieros corrientes","Otros pasivos no financieros corrientes","Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta","Pasivos corrientes totales","Total de pasivos no corrientes","Total pasivos","Capital emitido","Otras reservas","Ganancias acumuladas","Total patrimonio atribuible a propietarios de la controladora","Patrimonio total","Total de patrimonio y pasivos","Capital de trabajo","Indice de insolvencia","Prueba ácida","Liquidez general","Leverage","Endeudamiento sobre activos","Concentración endeudamiento corto plazo","Concentración endeudamiento largo plazo","Rotación de cartera","Rotación proveedores","Proceso","Insolvencia"
"900179369","CONFIPETROL SAS","2020-12-31","M7010 - Actividades de administración empresarial","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Cra 15 98 26 of 401","BOGOTA D.C.","BOGOTA D.C.","555302119","473863150","81438969","4927507","5487698","52711485","1445389","26890978","9124167","21481430","8827538","12653892","12653892","12653892","51429719","174631431","6587391","","908939","7913659","241471139","241471139","65444681","0","3166891","5481747","104509752","345980891","","","","50441420","16386867","36123055","31285755","134237097","134237097","60625101","194862198","23621470","13038457","67941595","151118693","151118693","345980891","107234042","1.798840591733","1.7497677858752","0.80697924732115","1.2894645535348","0.563216648864","0.6888821863746","0.3111178136254","113.21281336584","32.700957872628","Sin proceso","No"
"900179369","CONFIPETROL SAS","2020-12-31","M7010 - Actividades de administración empresarial","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Cra 15 98 26 of 401","BOGOTA D.C.","BOGOTA D.C.","580005612","488629386","91376226","7013218","5781969","54930944","413041","37641652","10007525","31179812","12924586","18255226","18255226","18255226","11106130","191511063","5643561","","707294","12142768","221110816","221110816","70693731","1878658","3279001","6699341","116064228","337175044","","","","55694859","17097261","43398896","28936027","145127043","145127043","49256873","194383916","23621470","15433528","57220214","142791128","142791128","337175044","75983773","1.5235672926927","1.4846802535624","0.87912441153489","1.3613164817915","0.57650742384125","0.74660005820646","0.25339994179354","118.86778550688","34.568888343791","Sin proceso","No"
"900189642","BAYPORT COLOMBIA S.A","2020-12-31","K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.","01. SOCIEDAD ANÓNIMA","Carrera 16 No. 97 - 46 / 40. Piso5. Edificio Torre 97","BOGOTA D.C.","BOGOTA D.C.","172420564","112060381","60360183","22386477","26021921","44877924","1644041","9964967","","11624258","3437368","8186890","8186890","8053668","96878860","85773526","","13933500","897174","","197483060","197483060","1428438","3901324","3075064","","784899303","982382363","","","","147536323","4826873","11434765","","163797961","163797961","649053054","812851015","8878633","","-19960444","169341742","169531348","982382363","33685099","1.2056502949997","1.2056502949997","4.1160543846141","4.7946944596937","0.82742834726564","0.20151043423376","0.79848956576624","179.08808928383","308.04374517647","Reorganización","Si"
"900189642","BAYPORT COLOMBIA S.A","2020-12-31","K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.","01. SOCIEDAD ANÓNIMA","Carrera 16 No. 97 - 46 / 40. Piso5. Edificio Torre 97","BOGOTA D.C.","BOGOTA D.C.","141621495","75715957","65905538","20825695","26655207","31211645","762320","28105123","","29112185","10240150","18872035","18872035","18839815","73937589","97901869","","12155680","1945644","","185940782","185940782","2427287","2948418","2713461","","648068390","834009172","","","","156966786","5259657","9738389","","171964832","171964832","500681833","672646665","6959795","","-28014112","161306123","161362507","834009172","13975950","1.0812721405735","1.0812721405735","3.617531655858","4.1685437187711","0.80652190357446","0.25565403197234","0.74434596802766","248.86527881943","399.00753031876","Liquidación","Si"
"900191557","INVERSIONES MOLANO CAMACHO S.C.A","2020-12-31","K6613 - Otras actividades relacionadas con el mercado de valores","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 27 A 68 50","BOGOTA D.C.","BOGOTA D.C.","488455239","288672887","199782352","3344082","128161617","47971673","9215946","17777198","9954934","9451513","3369621","6081892","6081892","4147904","36993555","28585670","27236524","12329797","","2579539","112840817","112840817","283814590","4935135","9260351","413528","370884711","483725528","14258124","","14258124","39492483","11828675","41489948","100446","107169676","107169676","122945851","230115527","763006","23650517","42168044","196988922","253610001","483725528","5671141","1.0529174036133","0.79877346088086","2.0392933436489","0.90735982844777","0.47571507741473","0.46572118534183","0.53427881465817","21.068135579973","29.106646310329","Sin proceso","No"
"900191557","INVERSIONES MOLANO CAMACHO S.C.A","2020-12-31","K6613 - Otras actividades relacionadas con el mercado de valores","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CRA 27 A 68 50","BOGOTA D.C.","BOGOTA D.C.","461163461","260174614","200988847","1796138","137882578","51870557","4504110","8527740","9971116","-390810","-1201068","810258","810258","583100","14221650","26023823","35198110","17906169","","2525832","101106808","101683202","296950161","8091749","10572775","399055","390191128","491874330","13167026","","13167026","55045264","10522725","27557360","85408","106377783","106377783","129031007","235408790","763006","30016024","38504341","199688323","256465540","491874330","-4694581","0.9558687832402","0.62499038920561","2.3151197579321","0.91789637703373","0.47859539651114","0.45188534803649","0.54811465196351","20.315087972679","42.970219273291","Sin proceso","No"
"900192242","ESTUDIOS Y PROYECTOS DEL SOL S.A.S.","2020-12-31","F4210 - Construcción de carreteras y vías de ferrocarril","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Calle 26 No. 59 – 41 Oficina 902 - 903","BOGOTA D.C.","BOGOTA D.C.","1416082000","693089000","722993000","","649000","26643000","5975000","689726000","138732000","709867000","203404000","506463000","506463000","138348000","162141000","136679000","","22895000","239803000","4654000","566172000","566172000","49365000","672000","","5241893000","6204920000","6771092000","1698000","44086000","45784000","131708000","","15040000","39683000","232215000","232215000","2635549000","2867764000","238471000","726389000","-592747000","827500000","3903328000","6771092000","333957000","2.4381370712486","2.4381370712486","5.0651816055898","0.73469716098673","0.42353050290854","0.080974236373704","0.9190257636263","34.746886126651","33.483145750034","Sin proceso","No"
"900192242","ESTUDIOS Y PROYECTOS DEL SOL S.A.S.","2020-12-31","F4210 - Construcción de carreteras y vías de ferrocarril","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","Calle 26 No. 59 – 41 Oficina 902 - 903","BOGOTA D.C.","BOGOTA D.C.","2427159000","1089762000","1337397000","2394000","","40921000","15074000","1283796000","202375000","1331373000","389841000","941532000","941532000","308236000","641711000","129323000","7883000","35802000","409761000","59035000","1283515000","1283515000","83120000","1090000","202000","6296635000","7166106000","8449621000","7833000","28073000","35906000","366909000","","546000","51257000","454618000","454618000","4556307000","5010925000","238471000","418153000","335380000","1447391000","3438696000","8449621000","828897000","2.8232824041283","2.8059425715656","3.9040642298688","1.4572166309555","0.59303547460886","0.090725365077306","0.90927463492269","19.181388611129","54.420513860031","Sin proceso","No"
"900192570","COMPAÑIA DE SERVICIOS E INVERSIONES ALPES SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CR 9 A 99 02 OF 806","BOGOTA D.C.","BOGOTA D.C.","44619541","6492771","38126770","3799172","","8585027","","33340915","14578550","19128277","2000966","17127311","17127311","17127311","12245519","180281","","4344840","","475062","17245702","17245702","45818538","","","","455832729","473078431","","","","1429289","1617247","12030175","","15076711","15076711","267532075","282608786","4200000","131594149","54675496","190469645","190469645","473078431","2168991","1.1438636715926","1.1438636715926","16.3872010545","1.4837471136149","0.59738252154641","0.053348344944944","0.94665165505506","1.4545456664379","11.531809347837","Sin proceso","No"
"900192570","COMPAÑIA DE SERVICIOS E INVERSIONES ALPES SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CR 9 A 99 02 OF 806","BOGOTA D.C.","BOGOTA D.C.","32217318","5336994","26880324","5066352","0","5859522","","26087154","5525765","20796249","-3704671","24500920","24500920","24500920","9205640","185629","","2305273","","395199","12091741","12091741","41159731","","","","284384827","296476568","","","","6391311","1089668","19906500","","27387479","27387479","95746755","123134234","4200000","107093229","62049105","173342334","173342334","296476568","-15295738","0.44150617148807","0.44150617148807","10.183333731677","0.71035292509676","0.41532534874729","0.22241969686513","0.77758030313487","2.0742396992822","71.417240876475","Reorganización","Si"
"900197394","INMOBILIARIA E INVERSIONES ISANT SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 7 SUR 42 70 OFC 1011","ANTIOQUIA","MEDELLIN-ANTIOQUIA","452626","0","452626","587030","280003","2239470","98448","-1578265","57023","-1365424","-135105","-1230319","-1230319","-849807","2899412","1076925","2526709","167241","5587137","","12257424","12257424","2099829","2356518","2542749","12167563","33657334","45914758","29094","8684","37778","1894152","8374","162","1599716","3540182","3540182","1285241","4825423","90564","7203035","497231","38992598","41089335","45914758","8717242","3.4623711436305","2.7486482333394","0.3936734994237","0.11743735935371","0.10509525063815","0.7336521585776","0.2663478414224","856.54160388489","1506.5301595578","Sin proceso","No"
"900197394","INMOBILIARIA E INVERSIONES ISANT SAS","2020-12-31","L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 7 SUR 42 70 OFC 1011","ANTIOQUIA","MEDELLIN-ANTIOQUIA","1827803","521322","1306481","2442799","203721","1324614","257243","1963702","113427","3629472","421411","3208061","3208061","3428821","736260","4556779","2520461","149779","5585779","","13549058","13549058","2704067","2357840","2402733","12553891","35980462","49529520","14157","8667","22824","1817213","14020","","2330133","4184190","4184190","1398715","5582905","90564","7540775","2774632","41607739","43946615","49529520","9364868","3.23815553309","2.6357782509876","0.41205115514304","0.12703833958543","0.11271873823934","0.7494646604232","0.2505353395768","897.49302304461","357.91421723238","Sin proceso","No"
"900208445","CERAMICA SAN LORENZO INDUSTRIAL DE COLOMBIA SA","2020-12-31","C2393 - Fabricación de otros productos de cerámica y porcelana","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KM 1 VIA SOPO-CANAVITA-VEREDA LA CAROLINA","CUNDINAMARCA","SOPO-CUNDINAMARCA","168078030","108214865","59863165","4113140","25190173","11930131","14314847","12541154","7856706","5023898","3005540","2018358","2018358","2018279","5893224","21577490","22873118","14041341","607611","258723","65251507","65251507","135212933","41250553","","","220787035","286038542","1772684","708460","2481144","29276835","3800267","2004236","551400","38113882","38113882","123741504","161855386","15900455","","-619250","124181205","124183156","286038542","27137625","1.7120141947231","1.1118885502138","2.4804850254263","1.3033602238294","0.56585166763995","0.2354810855661","0.7645189144339","46.216012884016","62.706949861323","Liquidación","Si"
"900208445","CERAMICA SAN LORENZO INDUSTRIAL DE COLOMBIA SA","2020-12-31","C2393 - Fabricación de otros productos de cerámica y porcelana","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KM 1 VIA SOPO-CANAVITA-VEREDA LA CAROLINA","CUNDINAMARCA","SOPO-CUNDINAMARCA","161287812","107394690","53893122","14038957","27524575","10950240","15559571","13897693","7139094","6860939","1314489","5546450","5546450","5546331","4448608","27654559","36193862","9972972","1269903","171765","79711669","79711669","143475095","41386033","","","229184677","308896346","1795092","1004372","2799464","30729315","2666348","28497513","44686","64737326","64737326","121994222","186731548","15900455","","-2637529","122162926","122164798","308896346","14974343","1.2313092604412","0.67222126227456","2.3425873569402","1.5285217268562","0.60451200028116","0.34668660273732","0.65331339726268","61.725936489237","68.588898707362","Sin proceso","No"
